Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;DNS;;Connect Start;Connect End;TCP;;SSL Negotiation Start;SSL Negotiation End;SSL;;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads_100-50.jpg;200;101;68;707;332;4649;4305;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/jpeg;;3;50;;808;;;;;;;;;;;17;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4305;1700;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mm31-300x116.png;200;66;66;708;323;3641;3299;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;52;;774;;;;;;;;;;;18;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/uk31-300x116.png;200;58;58;774;323;3782;3440;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;53;;832;;;;;;;;;;;19;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/am31-300x116.png;200;74;58;775;323;3674;3332;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;52;;849;;;;;;;;;;;20;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/institut-games-2.png;200;56;56;792;327;2006;1664;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;44;;848;;;;;;;;;;;21;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/imo-hdm-startseite-2.jpg;200;146;57;808;331;12012;11667;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/jpeg;;3;50;;954;;;;;;;;;;;22;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;11667;4610;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/medienmaster-studiengangskarte.png;200;170;52;832;341;17492;17148;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;53;;1002;;;;;;;;;;;23;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/zulassung_startseite_neu4.jpg;200;105;87;849;336;4418;4075;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/jpeg;;3;44;;954;;;;;;;;;;;24;100;0;-1;-1;100;-1;-1;-1;100;-1;0;1;-1;-1;-1;0;0;0;0;4075;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mr-medienmaster1.png;200;105;55;849;327;5135;4792;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;52;;954;;;;;;;;;;;25;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Amsdam.ttf;200;961;50;954;396;197351;196992;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;application/x-font-ttf;;3;44;;1915;;;;;;;;;;;26;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;197351;143959;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Pacifico.ttf;200;459;53;954;398;43989;43632;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;application/x-font-ttf;;3;50;;1413;;;;;;;;;;;27;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;43989;15139;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/DancingScript-Regular.ttf;200;829;63;955;411;116939;116580;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;application/x-font-ttf;;3;52;;1784;;;;;;;;;;;28;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;116939;56350;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/HdMFrutigerNextPro-Light.woff;200;477;65;1002;406;45934;45576;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;application/x-font-woff;;3;53;;1479;;;;;;;;;;;29;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/glyphicons-halflings-regular.woff2;200;243;68;1167;411;18347;18028;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;;;3;54;;1410;;;;;;;;;;;30;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/a02.png;200;82;69;1410;329;3506;3164;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;54;;1492;;;;;;;;;;;31;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/csm-medienmaster1.png;200;108;66;1413;328;5562;5219;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;50;;1521;;;;;;;;;;;32;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/united-internet.png;200;128;66;1480;330;10235;9892;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;53;;1608;;;;;;;;;;;33;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/dmc.png;200;68;53;1493;318;2548;2206;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;54;;1561;;;;;;;;;;;34;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/burda.png;200;72;43;1521;320;4226;3884;;;Thu, 11 Aug 2016 19:19:46 GMT;max-age=2592000;image/png;;3;50;;1593;;;;;;;;;;;35;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/vitra.png;200;76;47;1561;320;3770;3428;;;Thu, 11 Aug 2016 19:19:47 GMT;max-age=2592000;image/png;;3;54;;1637;;;;;;;;;;;36;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/ravensburger.png;200;53;44;1593;327;3154;2812;;;Thu, 11 Aug 2016 19:19:47 GMT;max-age=2592000;image/png;;3;50;;1646;;;;;;;;;;;37;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/kresse-discher.png;200;55;54;1608;329;2672;2330;;;Thu, 11 Aug 2016 19:19:47 GMT;max-age=2592000;image/png;;3;53;;1663;;;;;;;;;;;38;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:19:45;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/favicon.ico;200;39;39;1940;321;661;318;;;Tue, 19 Jul 2016 19:19:47 GMT;max-age=604800;image/x-icon;;3;44;;1979;;;;;;;;;;;39;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;604800;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;323;;;;355;;;;;;;
07.12.2016;19:20:21;Step 1;193.174.13.86;POST;ocsp.pca.dfn.de;/OCSP-Server/OCSP;200;68;67;214;449;1894;1498;;;Fri, 22 Jul 2016 19:20:21 GMT;max-age=864000, public, no-transform, must-revalidate;application/ocsp-response;;3;45;;282;;;;;;;;;;;1;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;864000;;;1;;139;168;29;;169;214;45;;0;0;0;;;;;1;45;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/;200;50;41;284;310;4534;3451;;;Tue, 12 Jul 2016 20:20:21 GMT;max-age=3600;text/html;gzip;3;44;;334;;;;;;;;;;;2;50;-1;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;4534;0;0;0;0;0;3600;;;1;;0;30;30;;31;66;35;;66;175;109;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/style.css;200;42;42;360;321;1933;1538;;;Wed, 12 Jul 2017 19:20:21 GMT;max-age=31536000;text/css;gzip;3;44;;402;;;;;;;;;;;3;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;1933;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http1/stylehttp1.css;200;57;50;402;332;4581;4186;;;Wed, 12 Jul 2017 19:20:21 GMT;max-age=31536000;text/css;gzip;3;44;;459;;;;;;;;;;;4;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;4581;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http1/animate.css;200;66;49;459;329;4426;4030;;;Wed, 12 Jul 2017 19:20:22 GMT;max-age=31536000;text/css;gzip;3;50;;525;;;;;;;;;;;5;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;4426;0;0;0;0;0;31536000;;;1;;0;0;0;;361;402;41;;403;458;55;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jquery.min.js;200;196;50;460;309;30314;29902;;;Wed, 12 Jul 2017 19:20:22 GMT;max-age=31536000;application/javascript;gzip;3;48;;656;;;;;;;;;;;6;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;30314;0;0;0;0;0;31536000;;;1;;0;0;0;;361;402;41;;411;459;48;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap.css;200;186;62;460;331;21635;21237;;;Wed, 12 Jul 2017 19:20:22 GMT;max-age=31536000;text/css;gzip;3;51;;646;;;;;;;;;;;7;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;21635;0;0;0;0;0;31536000;;;1;;0;0;0;;361;402;41;;402;459;57;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/slider.js;200;39;39;460;305;877;470;;;Wed, 12 Jul 2017 19:20:22 GMT;max-age=31536000;application/javascript;gzip;3;44;;499;;;;;;;;;;;8;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;877;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/slider.css;200;57;57;460;322;1104;710;;;Wed, 12 Jul 2017 19:20:22 GMT;max-age=31536000;text/css;gzip;3;49;;517;;;;;;;;;;;9;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;1104;0;0;0;0;0;31536000;;;1;;0;0;0;;361;402;41;;411;460;49;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jssor.slider.mini.js;200;169;54;470;316;18913;18502;;;Wed, 12 Jul 2017 19:20:22 GMT;max-age=31536000;application/javascript;gzip;3;52;;639;;;;;;;;;;;10;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;18913;0;0;0;0;0;31536000;;;1;;0;0;0;;383;435;52;;436;469;33;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/wow.min.js;200;59;42;500;306;2870;2461;;;Wed, 12 Jul 2017 19:20:22 GMT;max-age=31536000;application/javascript;gzip;3;44;;559;;;;;;;;;;;11;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;2870;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http1/bootstrap.min.js;200;109;46;517;318;10174;9765;;;Wed, 12 Jul 2017 19:20:22 GMT;max-age=31536000;application/javascript;gzip;3;49;;626;;;;;;;;;;;12;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;10174;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/logo-hdm.png;200;172;172;647;319;946;605;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/png;;3;52;;819;;;;;;;;;;;13;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games.jpg;200;283;173;647;324;60160;59815;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/jpeg;;3;49;;930;;;;;;;;;;;14;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;59815;21712;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games_100-50.jpg;200;172;172;647;331;3796;3453;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/jpeg;;3;44;;819;;;;;;;;;;;15;100;0;-1;-1;100;-1;-1;-1;67;-1;0;1;-1;-1;-1;0;0;0;0;3453;1129;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads.jpg;200;810;173;647;325;114931;114584;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/jpeg;;3;50;;1457;;;;;;;;;;;16;100;0;-1;-1;100;-1;-1;-1;54;-1;0;1;-1;-1;-1;0;0;0;0;114584;51811;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads_100-50.jpg;200;173;173;647;332;4649;4305;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/jpeg;;3;51;;820;;;;;;;;;;;17;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4305;1700;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mm31-300x116.png;200;163;162;657;323;3641;3299;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/png;;3;48;;820;;;;;;;;;;;18;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/uk31-300x116.png;200;73;52;833;323;3782;3440;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/png;;3;44;;906;;;;;;;;;;;19;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/am31-300x116.png;200;73;52;833;323;3674;3332;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/png;;3;52;;906;;;;;;;;;;;20;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/institut-games-2.png;200;53;53;833;327;2006;1664;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/png;;3;48;;886;;;;;;;;;;;21;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/imo-hdm-startseite-2.jpg;200;119;55;833;331;12012;11667;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/jpeg;;3;51;;952;;;;;;;;;;;22;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;11667;4610;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Amsdam.ttf;200;968;46;886;396;197351;196992;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;application/x-font-ttf;;3;48;;1854;;;;;;;;;;;23;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;197351;143959;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Pacifico.ttf;200;453;56;906;398;43989;43632;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;application/x-font-ttf;;3;44;;1359;;;;;;;;;;;24;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;43989;15139;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/DancingScript-Regular.ttf;200;826;56;906;411;116939;116580;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;application/x-font-ttf;;3;52;;1732;;;;;;;;;;;25;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;116939;56350;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/HdMFrutigerNextPro-Light.woff;200;479;55;930;406;45934;45576;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;application/x-font-woff;;3;49;;1409;;;;;;;;;;;26;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/glyphicons-halflings-regular.woff2;200;234;59;952;411;18347;18028;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;;;3;51;;1186;;;;;;;;;;;27;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/a02.png;200;80;49;1187;329;3506;3164;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/png;;3;51;;1267;;;;;;;;;;;28;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/medienmaster-studiengangskarte.png;200;209;60;1267;341;17492;17148;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/png;;3;51;;1476;;;;;;;;;;;29;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/zulassung_startseite_neu4.jpg;200;86;49;1360;336;4418;4075;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/jpeg;;3;44;;1446;;;;;;;;;;;30;100;0;-1;-1;100;-1;-1;-1;100;-1;0;1;-1;-1;-1;0;0;0;0;4075;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mr-medienmaster1.png;200;69;48;1409;327;5135;4792;;;Thu, 11 Aug 2016 19:20:22 GMT;max-age=2592000;image/png;;3;49;;1478;;;;;;;;;;;31;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/csm-medienmaster1.png;200;85;47;1446;328;5562;5219;;;Thu, 11 Aug 2016 19:20:23 GMT;max-age=2592000;image/png;;3;44;;1531;;;;;;;;;;;32;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/united-internet.png;200;108;40;1457;330;10235;9892;;;Thu, 11 Aug 2016 19:20:23 GMT;max-age=2592000;image/png;;3;50;;1565;;;;;;;;;;;33;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
07.12.2016;19:20:21;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/dmc.png;200;69;56;1476;318;2548;2206;;;Thu, 11 Aug 2016 19:20:23 GMT;max-age=2592000;image/png;;3;51;;1545;;;;;;;;;;;34;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;35;3;0
