Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;;;Connect Start;Connect End;;;SSL Negotiation Start;SSL Negotiation End;;;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/button.min.js;200;2402;2360;2380;32;861;801;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4782;;;;;;;;;;;43;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/carousel.min.js;200;2401;2359;2381;33;1565;1504;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4782;;;;;;;;;;;44;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/collapse.min.js;200;2401;2359;2381;33;1229;1168;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4782;;;;;;;;;;;45;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/dropdown.min.js;200;2400;2358;2382;34;1078;1017;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4782;;;;;;;;;;;46;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/modal.min.js;200;2400;2358;2382;31;1942;1881;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4782;;;;;;;;;;;47;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tooltip_popover.min.js;200;2387;2345;2395;38;3330;3268;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4782;;;;;;;;;;;48;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/scrollspy.min.js;200;2389;2387;2395;34;1046;985;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4784;;;;;;;;;;;49;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tab.min.js;200;2389;2387;2395;30;867;806;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4784;;;;;;;;;;;50;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/affix.min.js;200;2388;2387;2396;31;1038;977;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4784;;;;;;;;;;;51;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/a02.png;200;1683;1682;3101;66;3219;3164;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4784;;;;;;;;;;;52;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Amsdam.ttf;200;2348;1682;3101;119;197067;196992;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;application/x-font-ttf;;3;53;;5449;;;;;;;;;;;53;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Pacifico.ttf;200;1896;1681;3102;28;43689;43632;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;application/x-font-ttf;;3;53;;4998;;;;;;;;;;;54;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/DancingScript-Regular.ttf;200;2193;1681;3102;38;116639;116580;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;application/x-font-ttf;;3;53;;5295;;;;;;;;;;;55;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/HdMFrutigerNextPro-Light.woff;200;1871;1681;3102;50;45650;45576;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;application/x-font-woff;;3;53;;4973;;;;;;;;;;;56;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/glyphicons-halflings-regular.woff2;200;1694;1680;3103;45;18094;18028;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;;;3;53;;4797;;;;;;;;;;;57;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/favicon.ico;200;314;314;5476;23;440;318;;;Mon, 01 Aug 2016 15:38:14 GMT;max-age=604800;image/x-icon;;3;53;;5790;;;;;;;;;;;58;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;604800;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:39;Step 1;93.184.220.29;POST;ocsp.digicert.com;/;200;315;315;68;444;788;471;;;Mon, 01 Aug 2016 03:38:34 GMT;max-age=517048;application/ocsp-response;;3;18;;383;;;;;;;;;;;1;50;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;561600;;;1;Edgecast;0;0;;;0;0;;;0;0;;;;;;1;309;3;0
07/25/2016;15:38:39;Step 1;93.184.220.29;POST;ocsp.digicert.com;/;200;314;314;295;444;788;471;;;Mon, 01 Aug 2016 03:38:35 GMT;max-age=499829;application/ocsp-response;;3;19;;609;;;;;;;;;;;2;50;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;561600;;;1;Edgecast;0;0;;;0;0;;;0;0;;;;;;1;309;3;0
07/25/2016;15:38:39;Step 1;54.191.85.92;GET;search.services.mozilla.com;/1/firefox/47.0/release/en-US/DE/default/default;200;489;489;384;393;302;169;;;;;application/json;;3;31;;873;;;;;;;;;;;3;0;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;0;;;1;;0;0;;;0;0;;;0;0;;;;;;3;464;3;0
07/25/2016;15:38:39;Step 1;193.174.13.86;POST;ocsp.pca.dfn.de;/OCSP-Server/OCSP;200;331;330;1590;449;1893;1498;;;Thu, 04 Aug 2016 15:38:36 GMT;max-age=864000, public, no-transform, must-revalidate;application/ocsp-response;;3;58;;1921;;;;;;;;;;;4;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;864000;;;1;;961;1269;;;1270;1590;;;0;0;;;;;;1;319;3;0
07/25/2016;15:38:39;Step 1;193.174.13.86;POST;ocsp.pca.dfn.de;/OCSP-Server/OCSP;200;357;356;1593;449;1894;1498;;;Thu, 04 Aug 2016 15:38:36 GMT;max-age=864000, public, no-transform, must-revalidate;application/ocsp-response;;3;57;;1950;;;;;;;;;;;5;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;864000;;;1;;0;0;;;1270;1593;;;0;0;;;;;;1;319;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/;200;337;321;1924;163;3590;3436;;;Mon, 25 Jul 2016 16:38:36 GMT;max-age=3600;text/html;gzip;3;53;;2261;;;;;;;;;;;6;50;-1;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;3600;;;1;;0;309;;;309;622;;;622;1276;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/style.css;200;322;319;2294;65;1668;1538;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2616;;;;;;;;;;;7;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/slider.css;200;322;318;2295;26;770;710;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2617;;;;;;;;;;;8;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/stylehttp2.css;200;324;319;2295;32;2017;1955;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2619;;;;;;;;;;;9;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/menu.css;200;327;319;2295;28;1269;1207;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2622;;;;;;;;;;;10;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/footer.css;200;328;328;2295;30;517;456;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2623;;;;;;;;;;;11;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/animate1.css;200;333;330;2295;31;2263;2201;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2628;;;;;;;;;;;12;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/animate2.css;200;336;330;2295;31;1418;1356;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2631;;;;;;;;;;;13;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap1.css;200;650;329;2296;32;8210;8148;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2946;;;;;;;;;;;14;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap2.css;200;660;330;2296;32;7158;7096;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2956;;;;;;;;;;;15;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap3.css;200;675;663;2296;32;7213;7151;;;Tue, 25 Jul 2017 15:38:37 GMT;max-age=31536000;text/css;gzip;3;53;;2971;;;;;;;;;;;16;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/logo-hdm.png;200;685;684;2296;40;703;605;;;Wed, 24 Aug 2016 15:38:37 GMT;max-age=2592000;image/png;;3;53;;2981;;;;;;;;;;;17;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games.jpg;200;1632;684;2296;38;59882;59815;;;Wed, 24 Aug 2016 15:38:37 GMT;max-age=2592000;image/jpeg;;3;53;;3928;;;;;;;;;;;18;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;59815;21712;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games_100-50.jpg;200;979;684;2296;43;3485;3453;;;Wed, 24 Aug 2016 15:38:37 GMT;max-age=2592000;image/jpeg;;3;53;;3275;;;;;;;;;;;19;100;0;-1;-1;100;-1;-1;-1;67;-1;0;1;-1;-1;-1;0;0;0;0;3453;1129;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads.jpg;200;1724;684;2296;39;114620;114584;;;Wed, 24 Aug 2016 15:38:37 GMT;max-age=2592000;image/jpeg;;3;53;;4020;;;;;;;;;;;20;100;0;-1;-1;100;-1;-1;-1;54;-1;0;1;-1;-1;-1;0;0;0;0;114584;51811;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads_100-50.jpg;200;1020;684;2296;44;4362;4305;;;Wed, 24 Aug 2016 15:38:37 GMT;max-age=2592000;image/jpeg;;3;53;;3316;;;;;;;;;;;21;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4305;1700;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mm31-300x116.png;200;1024;683;2297;37;3331;3299;;;Wed, 24 Aug 2016 15:38:37 GMT;max-age=2592000;image/png;;3;53;;3321;;;;;;;;;;;22;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/uk31-300x116.png;200;1029;682;2298;38;3472;3440;;;Wed, 24 Aug 2016 15:38:37 GMT;max-age=2592000;image/png;;3;53;;3327;;;;;;;;;;;23;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/am31-300x116.png;200;1037;682;2298;37;3364;3332;;;Wed, 24 Aug 2016 15:38:37 GMT;max-age=2592000;image/png;;3;53;;3335;;;;;;;;;;;24;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/institut-games-2.png;200;1680;1679;2343;40;1743;1664;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4023;;;;;;;;;;;25;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/imo-hdm-startseite-2.jpg;200;1703;1678;2344;43;11701;11667;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/jpeg;;3;53;;4047;;;;;;;;;;;26;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;11667;4610;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/medienmaster-studiengangskarte.png;200;1803;1678;2344;50;17181;17148;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4147;;;;;;;;;;;27;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/zulassung_startseite_neu4.jpg;200;1741;1678;2344;46;4107;4075;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/jpeg;;3;53;;4085;;;;;;;;;;;28;100;0;-1;-1;100;-1;-1;-1;100;-1;0;1;-1;-1;-1;0;0;0;0;4075;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mr-medienmaster1.png;200;1750;1677;2345;40;4824;4792;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4095;;;;;;;;;;;29;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/csm-medienmaster1.png;200;1766;1677;2345;40;5252;5219;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4111;;;;;;;;;;;30;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/united-internet.png;200;1783;1677;2345;42;9948;9892;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4128;;;;;;;;;;;31;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/dmc.png;200;1783;1678;2345;34;2261;2206;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4128;;;;;;;;;;;32;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/burda.png;200;1787;1677;2346;35;3939;3884;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4133;;;;;;;;;;;33;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/vitra.png;200;1798;1677;2346;35;3483;3428;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4144;;;;;;;;;;;34;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/ravensburger.png;200;1801;1677;2346;40;2867;2812;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4147;;;;;;;;;;;35;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/kresse-discher.png;200;2161;2159;2347;41;2362;2330;;;Wed, 24 Aug 2016 15:38:38 GMT;max-age=2592000;image/png;;3;53;;4508;;;;;;;;;;;36;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jquery.min.js;200;2185;2159;2347;28;30006;29902;;;Tue, 25 Jul 2017 15:38:38 GMT;max-age=31536000;application/javascript;gzip;3;53;;4532;;;;;;;;;;;37;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jssor.slider.mini.js;200;2228;2185;2347;33;18564;18502;;;Tue, 25 Jul 2017 15:38:38 GMT;max-age=31536000;application/javascript;gzip;3;53;;4575;;;;;;;;;;;38;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/slider.js;200;2226;2184;2348;25;531;470;;;Tue, 25 Jul 2017 15:38:38 GMT;max-age=31536000;application/javascript;gzip;3;53;;4574;;;;;;;;;;;39;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/wow.min.js;200;2226;2184;2348;26;2522;2461;;;Tue, 25 Jul 2017 15:38:38 GMT;max-age=31536000;application/javascript;gzip;3;53;;4574;;;;;;;;;;;40;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/transition.min.js;200;2226;2184;2348;34;440;379;;;Tue, 25 Jul 2017 15:38:38 GMT;max-age=31536000;application/javascript;gzip;3;53;;4574;;;;;;;;;;;41;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
07/25/2016;15:38:39;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/alert.min.js;200;2225;2183;2349;31;590;529;;;Tue, 25 Jul 2017 15:38:38 GMT;max-age=31536000;application/javascript;gzip;3;53;;4574;;;;;;;;;;;42;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;312;3;0
