Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;;;Connect Start;Connect End;;;SSL Negotiation Start;SSL Negotiation End;;;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/affix.min.js;200;1279;1049;2349;31;1038;977;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3628;;;;;;;;;;;32;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/20.jpg;200;585;566;3062;71;4083;4019;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3647;;;;;;;;;;;33;100;0;-1;-1;100;-1;-1;-1;64;-1;0;1;-1;-1;-1;0;0;0;0;4019;1445;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/1.jpg;200;585;585;3062;34;4452;4419;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3647;;;;;;;;;;;34;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4419;1743;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/2.jpg;200;601;601;3062;34;3926;3894;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3663;;;;;;;;;;;35;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3894;1425;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/3.jpg;200;605;600;3063;34;4348;4315;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3668;;;;;;;;;;;36;100;0;-1;-1;100;-1;-1;-1;58;-1;0;1;-1;-1;-1;0;0;0;0;4315;1779;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/4.jpg;200;624;624;3063;34;3277;3245;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3687;;;;;;;;;;;37;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3245;996;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/5.jpg;200;625;624;3063;34;3465;3433;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3688;;;;;;;;;;;38;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3433;1042;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/6.jpg;200;812;624;3064;34;3406;3374;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3876;;;;;;;;;;;39;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3374;1014;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/7.jpg;200;815;812;3064;34;4044;4012;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3879;;;;;;;;;;;40;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4012;1543;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/8.jpg;200;890;884;3064;34;4440;4407;;;Wed, 24 Aug 2016 17:36:34 GMT;max-age=2592000;image/jpeg;;3;53;;3954;;;;;;;;;;;41;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4407;1703;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
